X,state,puma,sex,age,educ,income,latino,black,asian,married
674998.0,6.0,65410.0,1.0,31.0,13.0,32000.0,0.0,0.0,0.0,0.0
9986.0,6.0,60200.0,1.0,75.0,5.0,12790.0,0.0,0.0,0.0,0.0
1190779.0,6.0,68111.0,0.0,31.0,13.0,45000.0,0.0,0.0,1.0,1.0
926156.0,6.0,66120.0,1.0,61.0,4.0,0.0,0.0,0.0,1.0,1.0
428903.0,6.0,62802.0,0.0,32.0,10.0,8000.0,0.0,0.0,0.0,0.0
705242.0,6.0,65415.0,0.0,62.0,13.0,1200.0,0.0,0.0,0.0,1.0
776722.0,6.0,65200.0,1.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0
152016.0,6.0,61601.0,1.0,33.0,12.0,7200.0,1.0,0.0,0.0,1.0
1104672.0,6.0,68004.0,0.0,26.0,13.0,77000.0,0.0,0.0,0.0,0.0
621721.0,6.0,66602.0,1.0,45.0,12.0,39000.0,0.0,0.0,0.0,0.0
15579.0,6.0,60300.0,0.0,88.0,11.0,28200.0,0.0,0.0,0.0,1.0
788883.0,6.0,66106.0,0.0,31.0,7.0,14500.0,0.0,0.0,0.0,1.0
210691.0,6.0,62601.0,1.0,28.0,4.0,0.0,0.0,0.0,0.0,1.0
966625.0,6.0,67604.0,0.0,56.0,9.0,24000.0,0.0,0.0,0.0,0.0
841132.0,6.0,65000.0,1.0,49.0,13.0,41800.0,0.0,0.0,1.0,1.0
573290.0,6.0,63701.0,1.0,47.0,12.0,2090.0,0.0,0.0,0.0,0.0
31929.0,6.0,60500.0,1.0,26.0,10.0,26000.0,0.0,0.0,0.0,1.0
829016.0,6.0,64800.0,1.0,64.0,10.0,32000.0,0.0,0.0,0.0,1.0
815846.0,6.0,66103.0,1.0,21.0,11.0,3600.0,0.0,0.0,1.0,0.0
1027846.0,6.0,67200.0,1.0,54.0,11.0,38000.0,0.0,0.0,0.0,0.0
1040826.0,6.0,67606.0,0.0,24.0,8.0,0.0,1.0,0.0,0.0,0.0
183853.0,6.0,61901.0,1.0,82.0,9.0,22400.0,0.0,0.0,0.0,0.0
90425.0,6.0,61000.0,1.0,48.0,11.0,700.0,0.0,0.0,0.0,1.0
428609.0,6.0,62802.0,1.0,49.0,12.0,48000.0,0.0,0.0,0.0,1.0
1025664.0,6.0,66900.0,0.0,52.0,13.0,60200.0,0.0,0.0,0.0,1.0
447789.0,6.0,63002.0,0.0,20.0,8.0,0.0,1.0,0.0,0.0,0.0
132271.0,6.0,61504.0,0.0,73.0,11.0,10300.0,0.0,0.0,0.0,1.0
471721.0,6.0,63402.0,1.0,19.0,11.0,4600.0,0.0,0.0,0.0,0.0
1189929.0,6.0,68111.0,1.0,63.0,12.0,34110.0,0.0,0.0,1.0,0.0
529891.0,6.0,64403.0,1.0,48.0,8.0,9900.0,1.0,0.0,0.0,1.0
1035287.0,6.0,67606.0,1.0,30.0,4.0,0.0,1.0,0.0,0.0,0.0
214254.0,6.0,62602.0,0.0,47.0,6.0,2700.0,0.0,1.0,0.0,0.0
1197123.0,6.0,68112.0,0.0,59.0,12.0,82000.0,0.0,0.0,1.0,1.0
823245.0,6.0,66104.0,0.0,62.0,9.0,21200.0,0.0,0.0,0.0,1.0
471549.0,6.0,63402.0,1.0,24.0,9.0,10000.0,1.0,0.0,0.0,0.0
506890.0,6.0,64200.0,1.0,72.0,12.0,23100.0,0.0,1.0,0.0,0.0
752073.0,6.0,65424.0,0.0,26.0,7.0,35000.0,0.0,0.0,0.0,0.0
719887.0,6.0,65417.0,1.0,57.0,8.0,35000.0,0.0,0.0,1.0,1.0
824092.0,6.0,66104.0,1.0,49.0,16.0,49180.0,0.0,0.0,0.0,0.0
627107.0,6.0,65401.0,0.0,55.0,13.0,70200.0,0.0,0.0,0.0,1.0
250148.0,6.0,62108.0,0.0,70.0,9.0,29000.0,1.0,0.0,0.0,1.0
10865.0,6.0,60200.0,0.0,30.0,9.0,40000.0,0.0,0.0,0.0,1.0
352096.0,6.0,62409.0,0.0,64.0,11.0,23590.0,0.0,0.0,0.0,1.0
208871.0,6.0,62601.0,1.0,84.0,5.0,5600.0,0.0,0.0,0.0,0.0
420792.0,6.0,62712.0,0.0,55.0,13.0,70000.0,0.0,0.0,0.0,1.0
952605.0,6.0,66125.0,0.0,48.0,13.0,149000.0,0.0,0.0,0.0,1.0
1194726.0,6.0,68112.0,0.0,68.0,14.0,71000.0,0.0,0.0,0.0,1.0
194704.0,6.0,62002.0,1.0,83.0,11.0,6000.0,0.0,0.0,0.0,1.0
1021992.0,6.0,66900.0,0.0,24.0,11.0,12700.0,0.0,0.0,0.0,0.0
1093526.0,6.0,68003.0,0.0,67.0,9.0,8300.0,0.0,0.0,0.0,0.0
1076228.0,6.0,68001.0,1.0,40.0,7.0,0.0,1.0,0.0,0.0,1.0
587718.0,6.0,66701.0,1.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0
1039636.0,6.0,67606.0,1.0,58.0,14.0,50000.0,0.0,0.0,0.0,1.0
1146681.0,6.0,68104.0,1.0,31.0,14.0,46000.0,0.0,0.0,0.0,1.0
542188.0,6.0,64405.0,0.0,39.0,12.0,15000.0,0.0,0.0,0.0,1.0
664203.0,6.0,65408.0,0.0,25.0,11.0,9900.0,1.0,0.0,0.0,0.0
405504.0,6.0,62708.0,0.0,51.0,9.0,42000.0,0.0,0.0,0.0,0.0
430103.0,6.0,62802.0,1.0,34.0,8.0,0.0,1.0,0.0,0.0,1.0
56669.0,6.0,60900.0,0.0,18.0,10.0,11000.0,0.0,0.0,0.0,1.0
515948.0,6.0,64402.0,1.0,42.0,10.0,11000.0,0.0,0.0,0.0,1.0
969293.0,6.0,67604.0,0.0,29.0,13.0,19300.0,0.0,0.0,0.0,0.0
142177.0,6.0,61505.0,1.0,20.0,11.0,0.0,0.0,0.0,1.0,0.0
502244.0,6.0,64000.0,1.0,43.0,10.0,14900.0,1.0,0.0,0.0,0.0
316462.0,6.0,62402.0,0.0,39.0,14.0,80000.0,0.0,0.0,1.0,0.0
505797.0,6.0,64100.0,1.0,78.0,15.0,152200.0,0.0,0.0,0.0,0.0
599851.0,6.0,66200.0,0.0,59.0,9.0,22800.0,0.0,0.0,1.0,0.0
728175.0,6.0,65418.0,1.0,87.0,9.0,0.0,0.0,1.0,0.0,1.0
334202.0,6.0,62405.0,0.0,63.0,9.0,236000.0,0.0,0.0,0.0,1.0
479599.0,6.0,63501.0,1.0,26.0,9.0,15000.0,1.0,0.0,0.0,0.0
213652.0,6.0,62602.0,1.0,47.0,9.0,12000.0,0.0,0.0,0.0,1.0
1168029.0,6.0,68108.0,1.0,48.0,13.0,11500.0,0.0,0.0,0.0,1.0
1100871.0,6.0,68002.0,1.0,30.0,11.0,0.0,0.0,0.0,0.0,1.0
139774.0,6.0,61505.0,1.0,29.0,13.0,0.0,1.0,0.0,0.0,1.0
960585.0,6.0,66126.0,0.0,31.0,10.0,74600.0,0.0,0.0,0.0,0.0
288765.0,6.0,62302.0,0.0,24.0,10.0,24000.0,1.0,0.0,0.0,1.0
363915.0,6.0,62701.0,1.0,29.0,10.0,22000.0,0.0,0.0,1.0,1.0
178559.0,6.0,63200.0,1.0,31.0,12.0,3200.0,0.0,0.0,0.0,0.0
747411.0,6.0,65422.0,1.0,31.0,11.0,18300.0,0.0,1.0,0.0,1.0
876675.0,6.0,66117.0,0.0,55.0,3.0,20000.0,1.0,0.0,0.0,0.0
111994.0,6.0,61402.0,0.0,23.0,11.0,15600.0,0.0,0.0,0.0,0.0
1091836.0,6.0,67900.0,0.0,56.0,13.0,0.0,0.0,0.0,0.0,1.0
1126569.0,6.0,68101.0,1.0,23.0,11.0,7000.0,0.0,0.0,1.0,0.0
344292.0,6.0,62407.0,1.0,28.0,12.0,30000.0,0.0,1.0,0.0,0.0
105691.0,6.0,61401.0,0.0,21.0,11.0,0.0,0.0,0.0,1.0,0.0
178574.0,6.0,63200.0,0.0,83.0,4.0,6000.0,0.0,1.0,0.0,1.0
370977.0,6.0,62702.0,1.0,34.0,5.0,2300.0,1.0,0.0,0.0,1.0
98523.0,6.0,61302.0,1.0,62.0,8.0,3400.0,0.0,0.0,1.0,1.0
900643.0,6.0,66119.0,1.0,41.0,7.0,0.0,1.0,0.0,0.0,0.0
213838.0,6.0,62602.0,1.0,38.0,8.0,39000.0,0.0,0.0,0.0,0.0
1079258.0,6.0,68001.0,1.0,38.0,3.0,0.0,1.0,0.0,0.0,1.0
770657.0,6.0,66101.0,0.0,23.0,9.0,1100.0,0.0,0.0,0.0,0.0
550395.0,6.0,64407.0,1.0,35.0,9.0,0.0,0.0,0.0,0.0,1.0
1091239.0,6.0,67900.0,0.0,40.0,9.0,40000.0,0.0,0.0,0.0,1.0
64611.0,6.0,61101.0,1.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0
273454.0,6.0,62206.0,1.0,73.0,14.0,60200.0,0.0,0.0,0.0,0.0
1036450.0,6.0,67606.0,0.0,83.0,11.0,27000.0,0.0,0.0,0.0,0.0
619703.0,6.0,66601.0,0.0,35.0,10.0,31000.0,1.0,0.0,0.0,1.0
906345.0,6.0,65701.0,1.0,75.0,8.0,9900.0,0.0,0.0,0.0,0.0
1150282.0,6.0,68104.0,1.0,58.0,2.0,12000.0,1.0,0.0,0.0,1.0
462151.0,6.0,63302.0,0.0,32.0,14.0,40000.0,0.0,0.0,0.0,0.0
280820.0,6.0,62301.0,1.0,63.0,9.0,0.0,0.0,0.0,0.0,1.0
983951.0,6.0,66801.0,0.0,41.0,11.0,22700.0,0.0,1.0,0.0,1.0
815355.0,6.0,66103.0,1.0,26.0,10.0,14000.0,1.0,0.0,1.0,1.0
66895.0,6.0,61102.0,1.0,40.0,3.0,10000.0,1.0,0.0,0.0,1.0
1121747.0,6.0,68200.0,1.0,54.0,11.0,15100.0,0.0,0.0,0.0,1.0
1014178.0,6.0,67501.0,0.0,21.0,13.0,35000.0,0.0,0.0,0.0,1.0
481960.0,6.0,63502.0,0.0,53.0,11.0,26100.0,0.0,0.0,0.0,1.0
134516.0,6.0,61503.0,1.0,35.0,13.0,58000.0,1.0,0.0,0.0,1.0
996695.0,6.0,67400.0,1.0,28.0,9.0,11000.0,1.0,0.0,0.0,0.0
1048178.0,6.0,67601.0,0.0,40.0,11.0,50000.0,0.0,0.0,0.0,0.0
16555.0,6.0,60300.0,1.0,35.0,13.0,22100.0,0.0,0.0,0.0,0.0
433341.0,6.0,62802.0,0.0,36.0,11.0,8000.0,0.0,0.0,0.0,1.0
733166.0,6.0,65419.0,1.0,53.0,13.0,55000.0,0.0,0.0,0.0,0.0
522176.0,6.0,64300.0,0.0,45.0,9.0,14900.0,0.0,1.0,0.0,1.0
1028471.0,6.0,67200.0,1.0,41.0,13.0,85000.0,0.0,0.0,1.0,1.0
171411.0,6.0,63100.0,1.0,52.0,8.0,15650.0,0.0,1.0,0.0,0.0
938799.0,6.0,65500.0,0.0,62.0,14.0,62000.0,0.0,1.0,0.0,0.0
264950.0,6.0,62204.0,1.0,93.0,8.0,18000.0,1.0,0.0,0.0,0.0
661497.0,6.0,65408.0,1.0,38.0,11.0,47000.0,0.0,0.0,0.0,0.0
1146273.0,6.0,68104.0,0.0,42.0,9.0,25000.0,1.0,0.0,0.0,1.0
354192.0,6.0,62409.0,0.0,34.0,14.0,110000.0,0.0,0.0,1.0,0.0
321641.0,6.0,62403.0,1.0,71.0,14.0,25000.0,0.0,0.0,0.0,1.0
774277.0,6.0,65200.0,0.0,64.0,7.0,19200.0,0.0,0.0,0.0,1.0
749953.0,6.0,65423.0,0.0,69.0,7.0,8000.0,0.0,1.0,0.0,0.0
550171.0,6.0,64407.0,0.0,61.0,10.0,96270.0,0.0,0.0,0.0,1.0
589515.0,6.0,66702.0,1.0,50.0,10.0,8100.0,0.0,0.0,0.0,0.0
198422.0,6.0,62002.0,0.0,47.0,9.0,1100.0,0.0,0.0,0.0,0.0
521517.0,6.0,64300.0,1.0,72.0,9.0,5600.0,0.0,1.0,0.0,0.0
254148.0,6.0,62201.0,0.0,20.0,11.0,0.0,0.0,0.0,1.0,0.0
507941.0,6.0,64200.0,0.0,19.0,3.0,18700.0,1.0,0.0,0.0,0.0
145234.0,6.0,61506.0,0.0,23.0,12.0,1200.0,0.0,0.0,0.0,1.0
947339.0,6.0,66124.0,1.0,34.0,10.0,17700.0,1.0,0.0,0.0,1.0
754721.0,6.0,65424.0,1.0,31.0,9.0,450.0,1.0,0.0,0.0,0.0
978302.0,6.0,67605.0,0.0,31.0,11.0,60000.0,0.0,0.0,0.0,0.0
1156671.0,6.0,68105.0,1.0,43.0,10.0,29000.0,0.0,1.0,0.0,1.0
1032268.0,6.0,67200.0,0.0,42.0,15.0,104000.0,0.0,0.0,0.0,0.0
907425.0,6.0,65701.0,1.0,39.0,9.0,33500.0,0.0,0.0,0.0,0.0
1148073.0,6.0,68104.0,0.0,22.0,11.0,4000.0,1.0,0.0,0.0,0.0
1199101.0,6.0,68113.0,1.0,26.0,9.0,8300.0,0.0,0.0,1.0,0.0
793581.0,6.0,65100.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0
187636.0,6.0,61902.0,1.0,35.0,9.0,3600.0,1.0,0.0,0.0,1.0
1156040.0,6.0,68105.0,1.0,46.0,3.0,11000.0,1.0,0.0,0.0,0.0
96907.0,6.0,61302.0,1.0,78.0,9.0,5000.0,0.0,0.0,0.0,0.0
581482.0,6.0,66701.0,0.0,48.0,12.0,42220.0,0.0,0.0,0.0,1.0
335904.0,6.0,62406.0,1.0,53.0,9.0,76000.0,0.0,0.0,0.0,1.0
512835.0,6.0,64401.0,0.0,21.0,9.0,16000.0,1.0,0.0,0.0,0.0
292896.0,6.0,62303.0,1.0,75.0,9.0,17600.0,0.0,0.0,0.0,0.0
967780.0,6.0,67604.0,0.0,29.0,6.0,17900.0,1.0,0.0,0.0,1.0
674062.0,6.0,65410.0,0.0,64.0,15.0,365000.0,0.0,0.0,0.0,1.0
226730.0,6.0,62103.0,1.0,33.0,11.0,28500.0,0.0,1.0,0.0,0.0
425469.0,6.0,62801.0,1.0,64.0,13.0,35550.0,0.0,0.0,0.0,0.0
233699.0,6.0,62104.0,1.0,53.0,13.0,120000.0,0.0,0.0,0.0,1.0
173819.0,6.0,63100.0,1.0,78.0,11.0,6700.0,0.0,0.0,0.0,1.0
213756.0,6.0,62602.0,1.0,38.0,7.0,1200.0,0.0,0.0,0.0,0.0
647086.0,6.0,65404.0,0.0,29.0,9.0,1700.0,1.0,0.0,0.0,0.0
33666.0,6.0,60600.0,0.0,79.0,15.0,0.0,0.0,0.0,0.0,0.0
988978.0,6.0,66802.0,0.0,34.0,4.0,17000.0,1.0,0.0,0.0,1.0
537335.0,6.0,64405.0,1.0,70.0,9.0,13900.0,0.0,0.0,0.0,0.0
1107172.0,6.0,68004.0,0.0,52.0,12.0,62000.0,0.0,0.0,0.0,0.0
55445.0,6.0,60900.0,0.0,41.0,9.0,21800.0,0.0,0.0,0.0,1.0
842033.0,6.0,65300.0,0.0,37.0,3.0,7000.0,1.0,0.0,0.0,0.0
296457.0,6.0,62304.0,0.0,49.0,10.0,50000.0,0.0,1.0,0.0,0.0
988971.0,6.0,66802.0,1.0,49.0,3.0,18120.0,1.0,0.0,0.0,1.0
447172.0,6.0,63002.0,1.0,21.0,3.0,2800.0,1.0,0.0,0.0,1.0
652160.0,6.0,65406.0,0.0,40.0,11.0,8000.0,1.0,0.0,0.0,0.0
721552.0,6.0,65414.0,0.0,29.0,13.0,3000.0,0.0,0.0,1.0,0.0
766090.0,6.0,64700.0,1.0,18.0,10.0,7200.0,0.0,0.0,0.0,0.0
56648.0,6.0,60900.0,0.0,35.0,8.0,24000.0,1.0,0.0,0.0,1.0
1152596.0,6.0,68105.0,1.0,29.0,11.0,25000.0,0.0,1.0,0.0,0.0
1089400.0,6.0,67900.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0
396976.0,6.0,62707.0,0.0,48.0,13.0,90000.0,0.0,0.0,1.0,1.0
716570.0,6.0,65417.0,0.0,63.0,2.0,7800.0,1.0,0.0,0.0,1.0
351155.0,6.0,62409.0,0.0,46.0,13.0,325000.0,0.0,0.0,0.0,1.0
640702.0,6.0,65405.0,0.0,62.0,11.0,65000.0,0.0,0.0,0.0,0.0
636074.0,6.0,65403.0,0.0,57.0,3.0,13500.0,1.0,0.0,0.0,1.0
451150.0,6.0,63301.0,0.0,58.0,11.0,26000.0,0.0,0.0,0.0,1.0
310732.0,6.0,62401.0,1.0,35.0,14.0,12000.0,0.0,0.0,1.0,1.0
1092151.0,6.0,68003.0,0.0,24.0,9.0,5000.0,1.0,0.0,0.0,0.0
886153.0,6.0,66113.0,0.0,27.0,9.0,17000.0,1.0,0.0,0.0,1.0
947825.0,6.0,66124.0,1.0,85.0,4.0,10600.0,0.0,1.0,0.0,0.0
1068033.0,6.0,67700.0,0.0,59.0,11.0,22300.0,0.0,0.0,0.0,1.0
308876.0,6.0,62401.0,0.0,29.0,4.0,19500.0,0.0,0.0,0.0,0.0
1223215.0,6.0,68116.0,0.0,69.0,6.0,8000.0,0.0,0.0,0.0,0.0
569036.0,6.0,63903.0,0.0,75.0,13.0,150500.0,0.0,0.0,0.0,1.0
647505.0,6.0,65404.0,0.0,27.0,3.0,18900.0,1.0,0.0,0.0,1.0
1090987.0,6.0,67900.0,0.0,21.0,11.0,11000.0,1.0,0.0,0.0,0.0
1145333.0,6.0,68104.0,1.0,34.0,9.0,800.0,1.0,0.0,0.0,1.0
820500.0,6.0,66104.0,1.0,64.0,10.0,4500.0,1.0,0.0,0.0,1.0
929662.0,6.0,66121.0,1.0,75.0,13.0,126900.0,0.0,0.0,0.0,0.0
767910.0,6.0,64700.0,0.0,31.0,9.0,70000.0,0.0,0.0,0.0,1.0
412815.0,6.0,62710.0,1.0,20.0,9.0,10400.0,1.0,0.0,0.0,0.0
346904.0,6.0,62408.0,1.0,24.0,13.0,45000.0,0.0,0.0,1.0,0.0
677450.0,6.0,65411.0,1.0,19.0,11.0,1000.0,0.0,0.0,0.0,0.0
462843.0,6.0,63302.0,1.0,30.0,9.0,9000.0,0.0,0.0,1.0,1.0
254894.0,6.0,62201.0,0.0,28.0,13.0,35000.0,0.0,0.0,1.0,1.0
892469.0,6.0,66114.0,0.0,31.0,8.0,14320.0,1.0,0.0,0.0,0.0
1199947.0,6.0,68113.0,1.0,41.0,6.0,0.0,0.0,0.0,0.0,1.0
389840.0,6.0,62713.0,1.0,36.0,3.0,27000.0,0.0,0.0,1.0,1.0
835046.0,6.0,64900.0,0.0,50.0,3.0,0.0,1.0,0.0,0.0,0.0
699199.0,6.0,65413.0,1.0,18.0,8.0,0.0,0.0,0.0,1.0,0.0
461396.0,6.0,63302.0,0.0,46.0,10.0,64050.0,0.0,0.0,0.0,1.0
694607.0,6.0,65413.0,1.0,60.0,4.0,8100.0,0.0,0.0,0.0,0.0
223955.0,6.0,62102.0,0.0,79.0,13.0,170600.0,0.0,0.0,1.0,1.0
1108800.0,6.0,68004.0,0.0,45.0,11.0,12900.0,0.0,0.0,0.0,1.0
768561.0,6.0,64700.0,0.0,47.0,14.0,80300.0,0.0,0.0,0.0,1.0
1011429.0,6.0,67501.0,0.0,35.0,9.0,21000.0,1.0,0.0,0.0,1.0
1149182.0,6.0,68104.0,0.0,47.0,12.0,46000.0,1.0,0.0,0.0,1.0
328092.0,6.0,62404.0,1.0,20.0,9.0,29000.0,0.0,1.0,0.0,0.0
114012.0,6.0,61403.0,0.0,49.0,1.0,9600.0,0.0,0.0,1.0,1.0
1011533.0,6.0,67501.0,1.0,78.0,10.0,23900.0,0.0,0.0,0.0,0.0
617815.0,6.0,66601.0,0.0,37.0,10.0,3800.0,0.0,0.0,0.0,1.0
569316.0,6.0,63903.0,1.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0
1217854.0,6.0,68116.0,0.0,43.0,3.0,14000.0,1.0,0.0,0.0,1.0
359995.0,6.0,62410.0,0.0,68.0,6.0,16800.0,0.0,0.0,0.0,1.0
339800.0,6.0,62407.0,1.0,24.0,13.0,35300.0,0.0,1.0,1.0,0.0
920253.0,6.0,65600.0,0.0,51.0,11.0,1600.0,0.0,0.0,0.0,1.0
584627.0,6.0,66701.0,0.0,33.0,1.0,800.0,1.0,0.0,0.0,1.0
741893.0,6.0,65421.0,0.0,48.0,2.0,0.0,1.0,0.0,0.0,0.0
1158804.0,6.0,68103.0,0.0,19.0,10.0,0.0,1.0,0.0,0.0,1.0
653043.0,6.0,65407.0,0.0,37.0,7.0,26000.0,1.0,0.0,0.0,1.0
337932.0,6.0,62406.0,1.0,53.0,9.0,11200.0,0.0,0.0,0.0,0.0
1129321.0,6.0,68101.0,1.0,33.0,12.0,26900.0,1.0,0.0,0.0,0.0
716695.0,6.0,65417.0,0.0,35.0,4.0,2500.0,1.0,0.0,0.0,0.0
717418.0,6.0,65417.0,1.0,74.0,2.0,10200.0,1.0,0.0,0.0,0.0
780892.0,6.0,66105.0,0.0,22.0,13.0,35000.0,1.0,0.0,0.0,0.0
289220.0,6.0,62302.0,0.0,34.0,6.0,28000.0,1.0,0.0,0.0,1.0
565786.0,6.0,63902.0,1.0,43.0,9.0,28000.0,0.0,0.0,0.0,1.0
175080.0,6.0,63100.0,0.0,19.0,9.0,0.0,1.0,0.0,0.0,0.0
575742.0,6.0,63701.0,1.0,81.0,10.0,7800.0,0.0,0.0,0.0,0.0
1010253.0,6.0,67501.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
1019061.0,6.0,67502.0,1.0,19.0,8.0,0.0,1.0,0.0,0.0,1.0
722570.0,6.0,65414.0,1.0,53.0,9.0,31100.0,1.0,0.0,0.0,0.0
523492.0,6.0,64300.0,1.0,64.0,8.0,0.0,0.0,0.0,0.0,1.0
607323.0,6.0,66400.0,1.0,47.0,10.0,13600.0,0.0,0.0,0.0,1.0
831132.0,6.0,64900.0,1.0,68.0,13.0,8100.0,1.0,0.0,0.0,1.0
321201.0,6.0,62403.0,0.0,46.0,14.0,57140.0,0.0,0.0,0.0,1.0
606038.0,6.0,66300.0,1.0,36.0,10.0,13900.0,0.0,0.0,0.0,0.0
408156.0,6.0,62709.0,0.0,50.0,3.0,32000.0,0.0,0.0,1.0,1.0
552797.0,6.0,63800.0,0.0,51.0,12.0,43500.0,0.0,0.0,0.0,1.0
1133701.0,6.0,68101.0,1.0,30.0,14.0,50000.0,0.0,0.0,0.0,0.0
934407.0,6.0,66122.0,0.0,32.0,11.0,68000.0,0.0,0.0,0.0,0.0
783413.0,6.0,66105.0,0.0,43.0,6.0,8300.0,1.0,0.0,0.0,0.0
266164.0,6.0,62204.0,0.0,40.0,12.0,58000.0,1.0,0.0,0.0,0.0
489654.0,6.0,63503.0,0.0,39.0,2.0,6500.0,1.0,0.0,0.0,1.0
1088293.0,6.0,67900.0,1.0,24.0,9.0,24000.0,1.0,0.0,0.0,1.0
738878.0,6.0,65421.0,1.0,39.0,9.0,28500.0,0.0,1.0,0.0,0.0
724450.0,6.0,65414.0,1.0,63.0,13.0,2000.0,0.0,0.0,1.0,1.0
1144285.0,6.0,68104.0,0.0,31.0,10.0,15000.0,1.0,0.0,0.0,0.0
1153713.0,6.0,68105.0,1.0,26.0,11.0,8000.0,0.0,0.0,1.0,0.0
1175559.0,6.0,68109.0,0.0,25.0,12.0,19200.0,0.0,1.0,0.0,1.0
1200199.0,6.0,68113.0,0.0,35.0,13.0,170000.0,0.0,0.0,0.0,1.0
1022122.0,6.0,66900.0,0.0,77.0,3.0,0.0,1.0,0.0,0.0,1.0
312023.0,6.0,62401.0,1.0,75.0,11.0,44600.0,0.0,1.0,0.0,0.0
533444.0,6.0,64404.0,1.0,23.0,13.0,12000.0,0.0,0.0,0.0,0.0
575774.0,6.0,63701.0,1.0,93.0,13.0,14300.0,0.0,0.0,0.0,1.0
1030720.0,6.0,67200.0,1.0,38.0,9.0,40800.0,0.0,0.0,0.0,0.0
787458.0,6.0,66106.0,0.0,41.0,11.0,51000.0,0.0,0.0,0.0,1.0
234659.0,6.0,62104.0,0.0,47.0,14.0,62360.0,0.0,0.0,0.0,1.0
527459.0,6.0,64403.0,0.0,26.0,8.0,20000.0,0.0,1.0,0.0,0.0
988464.0,6.0,66802.0,1.0,34.0,10.0,30000.0,1.0,0.0,0.0,0.0
486431.0,6.0,63503.0,1.0,28.0,5.0,0.0,0.0,0.0,0.0,1.0
807179.0,6.0,66109.0,0.0,22.0,9.0,28000.0,1.0,0.0,0.0,1.0
779628.0,6.0,66105.0,0.0,58.0,3.0,50000.0,1.0,0.0,0.0,1.0
66034.0,6.0,61102.0,1.0,41.0,9.0,7200.0,0.0,0.0,0.0,1.0
746472.0,6.0,65422.0,0.0,22.0,3.0,10000.0,1.0,0.0,0.0,1.0
663292.0,6.0,65408.0,0.0,57.0,11.0,80000.0,0.0,0.0,0.0,1.0
398993.0,6.0,62707.0,0.0,37.0,13.0,105000.0,0.0,0.0,0.0,1.0
643880.0,6.0,65405.0,0.0,49.0,16.0,100150.0,0.0,0.0,0.0,0.0
618681.0,6.0,66601.0,0.0,68.0,11.0,28900.0,0.0,0.0,0.0,0.0
205833.0,6.0,62500.0,1.0,32.0,9.0,39100.0,0.0,0.0,0.0,0.0
672468.0,6.0,65410.0,1.0,53.0,16.0,32370.0,0.0,0.0,0.0,0.0
1015703.0,6.0,67502.0,0.0,26.0,9.0,75000.0,0.0,0.0,0.0,0.0
398341.0,6.0,62707.0,1.0,47.0,11.0,0.0,0.0,0.0,0.0,1.0
15226.0,6.0,60300.0,1.0,35.0,10.0,0.0,0.0,0.0,0.0,1.0
2056.0,6.0,60100.0,1.0,40.0,7.0,40000.0,0.0,0.0,1.0,1.0
945141.0,6.0,66123.0,1.0,29.0,9.0,47200.0,0.0,1.0,0.0,0.0
828020.0,6.0,64800.0,1.0,20.0,11.0,8000.0,0.0,0.0,0.0,0.0
375270.0,6.0,62703.0,1.0,41.0,8.0,12000.0,0.0,0.0,0.0,1.0
647043.0,6.0,65404.0,1.0,31.0,13.0,30000.0,0.0,0.0,0.0,1.0
256055.0,6.0,62202.0,1.0,30.0,12.0,56700.0,0.0,0.0,0.0,1.0
360389.0,6.0,62410.0,1.0,20.0,11.0,38400.0,1.0,0.0,0.0,0.0
1084024.0,6.0,67802.0,1.0,27.0,9.0,11200.0,0.0,1.0,0.0,0.0
1001814.0,6.0,67100.0,0.0,64.0,13.0,8300.0,0.0,0.0,0.0,1.0
1014501.0,6.0,67501.0,1.0,29.0,11.0,50000.0,0.0,0.0,1.0,0.0
909668.0,6.0,65702.0,1.0,24.0,11.0,30000.0,0.0,0.0,1.0,0.0
496030.0,6.0,63600.0,0.0,79.0,4.0,17100.0,0.0,0.0,0.0,1.0
689720.0,6.0,65412.0,0.0,36.0,8.0,40000.0,0.0,0.0,0.0,0.0
513412.0,6.0,64401.0,1.0,29.0,12.0,27000.0,1.0,0.0,0.0,1.0
239401.0,6.0,62106.0,0.0,26.0,9.0,45000.0,0.0,0.0,0.0,0.0
820952.0,6.0,66104.0,1.0,36.0,14.0,32900.0,0.0,0.0,0.0,0.0
64580.0,6.0,61101.0,1.0,51.0,9.0,9300.0,0.0,0.0,0.0,1.0
12202.0,6.0,60200.0,0.0,48.0,9.0,19400.0,0.0,0.0,1.0,1.0
43568.0,6.0,60700.0,0.0,71.0,11.0,20000.0,0.0,0.0,0.0,1.0
1164016.0,6.0,68106.0,0.0,44.0,11.0,41500.0,0.0,0.0,0.0,0.0
152138.0,6.0,61601.0,0.0,47.0,9.0,11800.0,0.0,0.0,0.0,1.0
33415.0,6.0,60600.0,0.0,47.0,10.0,29000.0,0.0,0.0,0.0,1.0
